episode,train_step,avg_loss,avg_td_error,avg_q_value,avg_batch_reward,batch_size,epsilon
538,9987,111970844672.000000,96375.734375,234989.8281,0.536407,32,0.373937
538,9988,76988203008.000000,95864.656250,226266.6562,0.578081,32,0.373937
538,9989,97986674688.000000,102703.023438,209628.7031,0.574302,32,0.373937
538,9990,77748772864.000000,94069.859375,197392.0625,0.570595,32,0.373937
539,9991,104857329664.000000,98443.437500,264510.1875,0.552621,32,0.372062
539,9992,74449534976.000000,95914.359375,271790.2812,0.592792,32,0.372062
539,9993,116574298112.000000,95167.789062,266798.0625,0.600715,32,0.372062
539,9994,102669533184.000000,93479.156250,288657.5938,0.589002,32,0.372062
539,9995,69404033024.000000,82483.125000,197209.4375,0.536695,32,0.372062
539,9996,77886218240.000000,86559.789062,269096.5000,0.580676,32,0.372062
539,9997,76280848384.000000,87269.078125,254324.3906,0.567451,32,0.372062
539,9998,61503668224.000000,80583.320312,244861.0312,0.590571,32,0.372062
539,9999,121385197568.000000,94699.937500,235941.4219,0.592178,32,0.372062
539,10000,83624345600.000000,86698.664062,242060.6719,0.595326,32,0.372062
539,10001,115023740928.000000,92829.750000,243455.5781,0.578850,32,0.372062
539,10002,77489659904.000000,91297.421875,222842.7344,0.577158,32,0.372062
539,10003,60808577024.000000,80925.289062,233362.6875,0.574459,32,0.372062
539,10004,67102138368.000000,87187.789062,222999.8438,0.580759,32,0.372062
539,10005,68750016512.000000,93334.359375,228163.8281,0.589993,32,0.372062
539,10006,89959448576.000000,93015.148438,231883.1875,0.574853,32,0.372062
539,10007,67381690368.000000,86408.984375,205056.1562,0.550536,32,0.372062
539,10008,85866684416.000000,90867.898438,275080.4375,0.561338,32,0.372062
539,10009,99008552960.000000,104486.992188,238774.5312,0.591540,32,0.372062
539,10010,70668877824.000000,93254.914062,209238.5156,0.582696,32,0.372062
539,10011,83786883072.000000,96378.007812,234355.0156,0.575046,32,0.372062
539,10012,83026395136.000000,97230.664062,253534.5312,0.571541,32,0.372062
539,10013,73943113728.000000,93597.953125,243513.2500,0.580425,32,0.372062
539,10014,90518855680.000000,97445.460938,213541.7344,0.566433,32,0.372062
539,10015,95005163520.000000,92819.679688,282518.7812,0.557286,32,0.372062
539,10016,55612489728.000000,78501.664062,198919.8750,0.554089,32,0.372062
539,10017,81849786368.000000,91154.203125,267100.0938,0.556942,32,0.372062
539,10018,151676715008.000000,103619.187500,257183.3281,0.558583,32,0.372062
539,10019,72005697536.000000,89454.320312,200500.4375,0.589058,32,0.372062
539,10020,100253081600.000000,92648.179688,277257.5312,0.571113,32,0.372062
540,10021,85558214656.000000,92000.648438,211593.5625,0.578720,32,0.370188
540,10022,69845557248.000000,85862.156250,235276.2188,0.578848,32,0.370188
540,10023,95615442944.000000,94637.664062,262670.0938,0.563351,32,0.370188
540,10024,73267118080.000000,94590.968750,251603.2500,0.578102,32,0.370188
540,10025,126174789632.000000,91134.265625,255639.1562,0.562436,32,0.370188
540,10026,63582896128.000000,84299.929688,244283.5781,0.603696,32,0.370188
540,10027,79674728448.000000,89815.273438,269446.5312,0.560978,32,0.370188
540,10028,85726388224.000000,96077.695312,226140.5156,0.578340,32,0.370188
540,10029,59901403136.000000,79343.437500,227408.8750,0.592216,32,0.370188
540,10030,99261489152.000000,87005.851562,258168.0312,0.583219,32,0.370188
540,10031,99482025984.000000,92226.273438,233882.6406,0.567574,32,0.370188
540,10032,90528882688.000000,92466.031250,249962.6406,0.560038,32,0.370188
540,10033,48734679040.000000,75612.046875,173803.7344,0.582009,32,0.370188
540,10034,60908371968.000000,87529.250000,282307.5625,0.577513,32,0.370188
540,10035,60590755840.000000,75551.000000,232933.3125,0.544770,32,0.370188
540,10036,94709866496.000000,89786.828125,267104.9688,0.574432,32,0.370188
540,10037,72261115904.000000,81058.226562,188429.0312,0.596344,32,0.370188
540,10038,93264330752.000000,91101.992188,245875.7031,0.569644,32,0.370188
540,10039,76563243008.000000,88417.062500,229189.3125,0.563578,32,0.370188
540,10040,81987280896.000000,84205.914062,231606.2969,0.567684,32,0.370188
540,10041,53898235904.000000,76524.617188,233328.9688,0.572664,32,0.370188
540,10042,84946165760.000000,84947.554688,224038.6875,0.584047,32,0.370188
540,10043,92994437120.000000,88818.820312,235111.7656,0.596917,32,0.370188
540,10044,58506534912.000000,79411.984375,198646.1562,0.580575,32,0.370188
540,10045,77928456192.000000,88104.195312,224760.4062,0.580646,32,0.370188
540,10046,88340103168.000000,87242.765625,251870.6719,0.563570,32,0.370188
540,10047,65348730880.000000,80195.054688,234811.8906,0.559210,32,0.370188
540,10048,89745268736.000000,83249.148438,167493.2500,0.589306,32,0.370188
540,10049,83377201152.000000,81828.992188,242050.8125,0.547970,32,0.370188
540,10050,82407161856.000000,88971.710938,233305.3438,0.570360,32,0.370188
546,10051,42304479232.000000,71592.179688,220511.5000,0.555012,32,0.368312
546,10052,62172459008.000000,79965.492188,207271.3125,0.590862,32,0.368312
546,10053,94687100928.000000,91177.367188,258241.0312,0.589941,32,0.368312
546,10054,78196391936.000000,88387.585938,246618.2344,0.568704,32,0.368312
546,10055,75990867968.000000,83833.984375,250646.9219,0.592937,32,0.368312
546,10056,73573924864.000000,85358.750000,239253.9219,0.567694,32,0.368312
546,10057,73229762560.000000,85181.570312,224410.4375,0.587606,32,0.368312
546,10058,95925297152.000000,97854.015625,243855.5000,0.584878,32,0.368312
546,10059,73270943744.000000,86781.632812,232450.3438,0.595185,32,0.368312
546,10060,77610967040.000000,88350.578125,226157.8125,0.575827,32,0.368312
546,10061,87415922688.000000,85335.562500,183305.7031,0.569784,32,0.368312
546,10062,87749664768.000000,82616.054688,208164.3594,0.595355,32,0.368312
546,10063,80669769728.000000,90997.289062,197249.6562,0.611863,32,0.368312
546,10064,84428644352.000000,87838.734375,219990.0938,0.548928,32,0.368312
546,10065,74067206144.000000,90280.976562,223947.0781,0.533039,32,0.368312
546,10066,105545670656.000000,95053.648438,285147.6250,0.590017,32,0.368312
546,10067,88318271488.000000,93546.429688,232151.9375,0.596859,32,0.368312
546,10068,61856227328.000000,81213.710938,222792.6094,0.582200,32,0.368312
546,10069,101730934784.000000,94452.007812,220817.6250,0.570788,32,0.368312
546,10070,60444782592.000000,81429.289062,207001.2188,0.561272,32,0.368312
546,10071,88000765952.000000,92024.476562,239643.5469,0.574124,32,0.368312
546,10072,94621016064.000000,89957.921875,223207.6406,0.592350,32,0.368312
546,10073,81490132992.000000,93995.812500,268205.7500,0.602779,32,0.368312
546,10074,68380123136.000000,82604.671875,198711.1094,0.576040,32,0.368312
546,10075,74298220544.000000,85541.195312,186665.5000,0.574994,32,0.368312
546,10076,89600901120.000000,93075.429688,221366.9062,0.557978,32,0.368312
546,10077,77609820160.000000,89252.796875,275736.4688,0.596741,32,0.368312
546,10078,83552788480.000000,85841.679688,233722.5312,0.552911,32,0.368312
546,10079,104510078976.000000,90785.843750,253845.8750,0.561650,32,0.368312
546,10080,71135494144.000000,83061.632812,203240.7969,0.551436,32,0.368312
547,10081,95086895104.000000,93853.406250,216983.7812,0.592831,32,0.366437
547,10082,99314098176.000000,103966.289062,237808.0312,0.555505,32,0.366437
547,10083,101274918912.000000,109817.125000,270435.8125,0.565778,32,0.366437
547,10084,107709480960.000000,106398.554688,297995.3125,0.571136,32,0.366437
547,10085,82618417152.000000,98041.007812,208665.0625,0.544925,32,0.366437
547,10086,99769573376.000000,107004.250000,276833.3438,0.582757,32,0.366437
547,10087,74710106112.000000,97982.414062,255334.4844,0.607936,32,0.366437
547,10088,110665662464.000000,107974.718750,310754.5625,0.564659,32,0.366437
547,10089,110303199232.000000,102436.890625,267208.8750,0.566373,32,0.366437
547,10090,111668191232.000000,109281.984375,267897.7500,0.558766,32,0.366437
547,10091,99639492608.000000,108588.679688,288551.8750,0.577549,32,0.366437
547,10092,117444354048.000000,114768.640625,260335.9375,0.595662,32,0.366437
547,10093,123354382336.000000,111264.804688,245775.8594,0.564216,32,0.366437
547,10094,95799615488.000000,108487.515625,281521.7188,0.574767,32,0.366437
547,10095,83901366272.000000,95183.539062,221082.2188,0.582520,32,0.366437
547,10096,97161551872.000000,107650.820312,228920.0156,0.561127,32,0.366437
547,10097,78164230144.000000,98392.734375,259203.2188,0.562936,32,0.366437
547,10098,86028410880.000000,99906.453125,276761.0938,0.580064,32,0.366437
547,10099,130422988800.000000,117094.898438,245711.0469,0.549759,32,0.366437
547,10100,138605543424.000000,120320.546875,324621.2812,0.592478,32,0.366437
547,10101,178709872640.000000,110733.273438,242287.9062,0.579138,32,0.366437
547,10102,107562655744.000000,108099.687500,251774.7969,0.582618,32,0.366437
547,10103,115626074112.000000,110753.093750,259107.8438,0.585043,32,0.366437
547,10104,113158348800.000000,103629.609375,226261.5000,0.553918,32,0.366437
547,10105,129878056960.000000,117083.773438,268445.8438,0.597540,32,0.366437
547,10106,113780424704.000000,113918.585938,236895.8438,0.582817,32,0.366437
547,10107,135466352640.000000,111369.359375,273563.0000,0.580664,32,0.366437
547,10108,113278558208.000000,113527.546875,281948.8438,0.533757,32,0.366437
547,10109,95807741952.000000,99163.906250,222590.5938,0.529680,32,0.366437
547,10110,101840322560.000000,109784.476562,260877.9688,0.583754,32,0.366437
548,10111,130107154432.000000,119600.929688,263858.9688,0.576937,32,0.364563
548,10112,94719074304.000000,104187.007812,248090.3750,0.544263,32,0.364563
548,10113,124370952192.000000,113532.507812,273503.2812,0.580763,32,0.364563
548,10114,113766096896.000000,98660.281250,245188.3750,0.572599,32,0.364563
548,10115,87665836032.000000,95227.742188,228212.3438,0.570395,32,0.364563
548,10116,113562796032.000000,98375.656250,264935.3125,0.584754,32,0.364563
548,10117,99125362688.000000,104432.476562,232466.2969,0.584294,32,0.364563
548,10118,88114757632.000000,99166.960938,237527.3594,0.547844,32,0.364563
548,10119,99892928512.000000,104160.781250,267068.7812,0.565001,32,0.364563
548,10120,157606477824.000000,119874.109375,294883.9062,0.541576,32,0.364563
548,10121,79543517184.000000,95440.007812,229934.1094,0.567388,32,0.364563
548,10122,72284717056.000000,98455.171875,251838.4688,0.614417,32,0.364563
548,10123,88241168384.000000,103310.703125,230110.1406,0.589803,32,0.364563
548,10124,89940287488.000000,104972.210938,248886.2031,0.568025,32,0.364563
548,10125,90618576896.000000,100189.351562,267495.4062,0.574433,32,0.364563
548,10126,72806686720.000000,91263.265625,259957.5625,0.578402,32,0.364563
548,10127,86346620928.000000,101698.242188,269830.0312,0.564997,32,0.364563
548,10128,114902056960.000000,100030.617188,244579.4062,0.580724,32,0.364563
548,10129,115081150464.000000,109427.203125,289183.5938,0.551096,32,0.364563
548,10130,110733606912.000000,117670.968750,316940.4375,0.596236,32,0.364563
548,10131,132651319296.000000,105616.992188,276610.8750,0.576407,32,0.364563
548,10132,80160505856.000000,96088.929688,246310.6406,0.553250,32,0.364563
548,10133,111081160704.000000,112451.382812,258057.7500,0.566070,32,0.364563
548,10134,71785775104.000000,98515.296875,252442.0781,0.548377,32,0.364563
548,10135,103546159104.000000,105004.921875,252059.9844,0.592973,32,0.364563
548,10136,102606872576.000000,107762.859375,229747.5625,0.550634,32,0.364563
548,10137,68191043584.000000,92241.265625,267337.1250,0.614177,32,0.364563
548,10138,96476446720.000000,97271.671875,234394.7812,0.574857,32,0.364563
548,10139,62208184320.000000,90330.187500,263884.0625,0.601389,32,0.364563
548,10140,134586032128.000000,110719.437500,235837.7969,0.570377,32,0.364563
549,10141,109848231936.000000,109335.859375,315468.2812,0.564516,32,0.362687
549,10142,55964430336.000000,82487.210938,222969.6094,0.579404,32,0.362687
549,10143,153087393792.000000,102616.750000,271073.0938,0.587803,32,0.362687
549,10144,95709569024.000000,93743.679688,249906.7188,0.586289,32,0.362687
549,10145,72789385216.000000,92375.984375,235109.9062,0.588920,32,0.362687
549,10146,57147826176.000000,85869.273438,219290.7656,0.594380,32,0.362687
549,10147,79916187648.000000,89449.726562,283002.4062,0.566201,32,0.362687
549,10148,68659105792.000000,82663.156250,212194.1875,0.558176,32,0.362687
549,10149,74181623808.000000,86630.437500,196712.0312,0.612537,32,0.362687
549,10150,69767946240.000000,89886.132812,264967.1562,0.580923,32,0.362687
549,10151,102424870912.000000,102108.687500,240633.8594,0.587084,32,0.362687
549,10152,99310223360.000000,97361.546875,267198.2188,0.572600,32,0.362687
549,10153,103853703168.000000,91679.210938,256413.0938,0.568137,32,0.362687
549,10154,52981407744.000000,79059.601562,189936.6250,0.569639,32,0.362687
549,10155,74219200512.000000,88280.617188,226194.4375,0.571750,32,0.362687
549,10156,66042920960.000000,91067.078125,231834.7812,0.573832,32,0.362687
549,10157,71920017408.000000,87093.664062,288018.6250,0.578558,32,0.362687
549,10158,68277874688.000000,82906.359375,249468.3438,0.557928,32,0.362687
549,10159,96326729728.000000,98067.578125,236607.5156,0.589508,32,0.362687
549,10160,61625520128.000000,84011.757812,227682.0781,0.556500,32,0.362687
549,10161,80494952448.000000,93199.429688,232991.0781,0.584328,32,0.362687
549,10162,93468958720.000000,91359.960938,241646.0156,0.582924,32,0.362687
549,10163,56161570816.000000,83327.820312,229019.5938,0.561256,32,0.362687
549,10164,54035632128.000000,89425.382812,198781.0625,0.592720,32,0.362687
549,10165,86094127104.000000,91848.882812,251382.6719,0.586719,32,0.362687
549,10166,140919111680.000000,106019.515625,226843.7188,0.592897,32,0.362687
549,10167,71524442112.000000,88168.632812,234209.7656,0.557490,32,0.362687
549,10168,81030840320.000000,86345.343750,237251.5469,0.586849,32,0.362687
549,10169,81037656064.000000,89634.210938,214422.4219,0.581918,32,0.362687
549,10170,85872369664.000000,94008.578125,219600.8594,0.570546,32,0.362687
550,10171,96271261696.000000,93309.289062,233502.4062,0.571999,32,0.360812
550,10172,83764264960.000000,92770.281250,255931.4531,0.568619,32,0.360812
550,10173,106333749248.000000,88055.476562,214301.7188,0.544364,32,0.360812
550,10174,65747329024.000000,82939.460938,250932.5312,0.554874,32,0.360812
550,10175,80177586176.000000,87422.093750,238629.1719,0.550135,32,0.360812
550,10176,77554843648.000000,92035.296875,218069.9219,0.577725,32,0.360812
550,10177,78241308672.000000,90639.187500,268636.4375,0.581934,32,0.360812
550,10178,93908770816.000000,93082.312500,261159.0625,0.586860,32,0.360812
550,10179,71747805184.000000,90438.546875,273626.8750,0.598488,32,0.360812
550,10180,97888419840.000000,94518.984375,234023.3281,0.567262,32,0.360812
550,10181,102708772864.000000,92597.257812,234477.7656,0.573528,32,0.360812
550,10182,62588182528.000000,84529.617188,261675.8125,0.602435,32,0.360812
550,10183,47659642880.000000,73572.015625,218470.0938,0.585821,32,0.360812
550,10184,60039229440.000000,81625.859375,260582.9219,0.557867,32,0.360812
550,10185,86713442304.000000,93285.671875,268366.0000,0.590574,32,0.360812
550,10186,79602638848.000000,89590.203125,237732.2812,0.536328,32,0.360812
550,10187,53076418560.000000,80014.867188,221224.3906,0.585179,32,0.360812
550,10188,113053990912.000000,96300.156250,270592.1562,0.562226,32,0.360812
550,10189,82475999232.000000,84972.421875,244974.8594,0.558947,32,0.360812
550,10190,60054659072.000000,84521.687500,239391.7344,0.589481,32,0.360812
550,10191,91369308160.000000,88199.039062,239413.1562,0.589434,32,0.360812
550,10192,64406765568.000000,86502.890625,235635.1406,0.566930,32,0.360812
550,10193,69430779904.000000,83710.359375,260526.9688,0.572719,32,0.360812
550,10194,65150656512.000000,80248.289062,229046.8906,0.562414,32,0.360812
550,10195,69361688576.000000,89943.867188,239202.5781,0.605581,32,0.360812
550,10196,81619968000.000000,91775.578125,204974.7500,0.578735,32,0.360812
550,10197,71215153152.000000,82752.578125,215815.2031,0.590549,32,0.360812
550,10198,69681569792.000000,86906.609375,202649.4688,0.597070,32,0.360812
550,10199,75811487744.000000,83010.640625,218620.5312,0.563502,32,0.360812
550,10200,106206216192.000000,91658.781250,218252.1250,0.558527,32,0.360812
551,10201,71966105600.000000,87057.648438,280770.7188,0.592080,32,0.358938
551,10202,103134044160.000000,102843.789062,249313.3906,0.565495,32,0.358938
551,10203,107167186944.000000,100840.625000,245490.4219,0.589200,32,0.358938
551,10204,147493158912.000000,110382.078125,249696.1562,0.554313,32,0.358938
551,10205,86108184576.000000,100753.820312,277213.2500,0.575691,32,0.358938
551,10206,97627758592.000000,96226.890625,231782.8281,0.570248,32,0.358938
551,10207,72122572800.000000,83953.078125,215554.3906,0.515384,32,0.358938
551,10208,147604881408.000000,98626.140625,232322.1094,0.537411,32,0.358938
551,10209,135464116224.000000,106385.960938,254120.1094,0.599941,32,0.358938
551,10210,129491271680.000000,107641.648438,221785.0625,0.583099,32,0.358938
551,10211,126977966080.000000,103660.828125,241178.6406,0.521411,32,0.358938
