# Reward Formula: R_total = R_global / reward_scale
# R_global = w1*CompletedNorm - w2*AvgWaitNorm - w3*WIPNorm + w4*ThroughputDelta + w5*LoadBalance
# Coefficients: w1=1.0, w2=0.0, w3=0.0, w4=0.0, w5=0.0
# reward_scale=2.0
# LoadBalance: lambda_m=0.8, lambda_o=0.2
# CompletedNorm: fraction of jobs completed [0,1]
# AvgWaitNorm: normalized average wait time [0,1]
# WIPNorm: work-in-progress ratio [0,1]
# ThroughputDelta: change in completed jobs (normalized) - immediate feedback!
# LoadBalance: entropy-based load distribution [0,1] - higher is better
#
step,sim_time,CompletedNorm,AvgWaitNorm,WIPNorm,ThroughputDelta,LoadBalance,R_global,R_total
53939,20.00,0.428571,0.014827,0.571429,0.000000,0.862656,0.428571,0.214286
53940,21.00,0.428571,0.016015,0.571429,0.000000,0.859308,0.428571,0.214286
53941,22.00,0.500000,0.031461,0.500000,0.071429,0.878818,0.500000,0.250000
53942,23.00,0.466667,0.029614,0.533333,0.000000,0.881094,0.466667,0.233333
53943,24.00,0.466667,0.030565,0.533333,0.000000,0.902552,0.466667,0.233333
53944,25.00,0.466667,0.030565,0.533333,0.000000,0.902552,0.466667,0.233333
53945,26.00,0.500000,0.031061,0.500000,0.062500,0.911309,0.500000,0.250000
53946,27.00,0.500000,0.035264,0.500000,0.000000,0.910936,0.500000,0.250000
53947,28.00,0.470588,0.036145,0.529412,0.000000,0.928044,0.470588,0.235294
53948,29.00,0.444444,0.034137,0.555556,0.000000,0.943779,0.444444,0.222222
53949,30.00,0.444444,0.036136,0.555556,0.000000,0.946540,0.444444,0.222222
53950,31.00,0.444444,0.037192,0.555556,0.000000,0.960939,0.444444,0.222222
53951,32.00,0.444444,0.039944,0.555556,0.000000,0.944843,0.444444,0.222222
53952,33.00,0.473684,0.040329,0.526316,0.052632,0.941389,0.473684,0.236842
53953,34.00,0.473684,0.042250,0.526316,0.000000,0.954011,0.473684,0.236842
53954,35.00,0.600000,0.042737,0.400000,0.150000,0.951277,0.600000,0.300000
53955,36.00,0.571429,0.042354,0.428571,0.000000,0.936992,0.571429,0.285714
53956,37.00,0.619048,0.043804,0.380952,0.047619,0.953605,0.619048,0.309524
53957,38.00,0.565217,0.040808,0.434783,0.000000,0.938538,0.565217,0.282609
53958,39.00,0.565217,0.041491,0.434783,0.000000,0.956535,0.565217,0.282609
53959,40.00,0.608696,0.041491,0.391304,0.043478,0.956535,0.608696,0.304348
53960,41.00,0.583333,0.041189,0.416667,0.000000,0.954688,0.583333,0.291667
53961,42.00,0.583333,0.042712,0.416667,0.000000,0.960650,0.583333,0.291667
53962,43.00,0.640000,0.042083,0.360000,0.080000,0.960650,0.640000,0.320000
53963,44.00,0.640000,0.043120,0.360000,0.000000,0.970910,0.640000,0.320000
53964,45.00,0.640000,0.049060,0.360000,0.000000,0.973917,0.640000,0.320000
53965,46.00,0.680000,0.049090,0.320000,0.040000,0.978779,0.680000,0.340000
53966,47.00,0.653846,0.047971,0.346154,0.000000,0.978779,0.653846,0.326923
53967,48.00,0.692308,0.049317,0.307692,0.038462,0.971184,0.692308,0.346154
53968,49.00,0.692308,0.051182,0.307692,0.000000,0.966411,0.692308,0.346154
53969,50.00,0.692308,0.051346,0.307692,0.000000,0.969082,0.692308,0.346154
53970,51.00,0.692308,0.052758,0.307692,0.000000,0.966671,0.692308,0.346154
53971,52.00,0.730769,0.053488,0.269231,0.038462,0.965196,0.730769,0.365385
53972,53.00,0.730769,0.053854,0.269231,0.000000,0.964792,0.730769,0.365385
53973,54.00,0.730769,0.054623,0.269231,0.000000,0.964792,0.730769,0.365385
53974,55.00,0.730769,0.067671,0.269231,0.000000,0.964454,0.730769,0.365385
53975,56.00,0.730769,0.067815,0.269231,0.000000,0.963950,0.730769,0.365385
53976,57.00,0.769231,0.068200,0.230769,0.038462,0.963950,0.769231,0.384615
53977,58.00,0.740741,0.065880,0.259259,0.000000,0.959177,0.740741,0.370370
53978,59.00,0.689655,0.061901,0.310345,0.000000,0.960172,0.689655,0.344828
53979,60.00,0.689655,0.062270,0.310345,0.000000,0.960172,0.689655,0.344828
53980,61.00,0.689655,0.062744,0.310345,0.000000,0.960172,0.689655,0.344828
53981,62.00,0.700000,0.063978,0.300000,0.033333,0.948450,0.700000,0.350000
53982,63.00,0.700000,0.064569,0.300000,0.000000,0.956363,0.700000,0.350000
53983,64.00,0.741935,0.062809,0.258065,0.064516,0.956363,0.741935,0.370968
53984,65.00,0.718750,0.061182,0.281250,0.000000,0.959517,0.718750,0.359375
53985,66.00,0.696970,0.060872,0.303030,0.000000,0.964000,0.696970,0.348485
53986,67.00,0.735294,0.060513,0.264706,0.058824,0.973269,0.735294,0.367647
53987,68.00,0.735294,0.060566,0.264706,0.000000,0.973269,0.735294,0.367647
53988,69.00,0.722222,0.058035,0.277778,0.027778,0.973269,0.722222,0.361111
53989,70.00,0.684211,0.057385,0.263158,0.000000,0.975468,0.684211,0.342105
53990,71.00,0.666667,0.056176,0.256410,0.000000,0.977953,0.666667,0.333333
53991,72.00,0.666667,0.056497,0.256410,0.000000,0.972257,0.666667,0.333333
53992,73.00,0.650000,0.056796,0.250000,0.000000,0.976463,0.650000,0.325000
53993,74.00,0.675000,0.057140,0.250000,0.025000,0.976463,0.675000,0.337500
53994,75.00,0.675000,0.058707,0.250000,0.000000,0.981066,0.675000,0.337500
53995,76.00,0.675000,0.060169,0.250000,0.000000,0.966927,0.675000,0.337500
53996,77.00,0.682927,0.059282,0.243902,0.024390,0.966022,0.682927,0.341463
53997,78.00,0.682927,0.061424,0.243902,0.000000,0.963053,0.682927,0.341463
53998,79.00,0.682927,0.061985,0.243902,0.000000,0.963632,0.682927,0.341463
53999,80.00,0.666667,0.063650,0.238095,0.000000,0.977112,0.666667,0.333333
54000,81.00,0.690476,0.065417,0.238095,0.023810,0.976539,0.690476,0.345238
54001,82.00,0.714286,0.065995,0.238095,0.023810,0.961807,0.714286,0.357143
54002,83.00,0.714286,0.066233,0.238095,0.000000,0.959379,0.714286,0.357143
54003,84.00,0.714286,0.070600,0.238095,0.000000,0.963825,0.714286,0.357143
54004,85.00,0.714286,0.070606,0.238095,0.000000,0.955149,0.714286,0.357143
54005,86.00,0.720930,0.069430,0.232558,0.023256,0.955149,0.720930,0.360465
54006,87.00,0.727273,0.071787,0.227273,0.022727,0.959023,0.727273,0.363636
54007,88.00,0.711111,0.072773,0.222222,0.000000,0.962759,0.711111,0.355556
54008,89.00,0.711111,0.073279,0.222222,0.000000,0.969439,0.711111,0.355556
54009,90.00,0.711111,0.073701,0.222222,0.000000,0.975028,0.711111,0.355556
54010,91.00,0.711111,0.074906,0.222222,0.000000,0.978017,0.711111,0.355556
54011,92.00,0.711111,0.077169,0.222222,0.000000,0.974957,0.711111,0.355556
54012,93.00,0.711111,0.081777,0.222222,0.000000,0.975786,0.711111,0.355556
54013,94.00,0.711111,0.082656,0.222222,0.000000,0.975786,0.711111,0.355556
54014,95.00,0.711111,0.083589,0.222222,0.000000,0.980869,0.711111,0.355556
54015,96.00,0.711111,0.083891,0.222222,0.000000,0.972697,0.711111,0.355556
54016,97.00,0.733333,0.086147,0.222222,0.022222,0.972697,0.733333,0.366667
54017,98.00,0.717391,0.087402,0.217391,0.000000,0.972998,0.717391,0.358696
54018,99.00,0.723404,0.085543,0.212766,0.021277,0.972998,0.723404,0.361702
54019,100.00,0.729167,0.087052,0.208333,0.020833,0.984043,0.729167,0.364583
54020,1.00,0.000000,0.000000,0.500000,0.000000,0.984043,0.000000,0.000000
54021,2.00,0.000000,0.004000,0.500000,0.000000,0.985778,0.000000,0.000000
54022,3.00,0.000000,0.009667,0.600000,0.000000,0.990552,0.000000,0.000000
54023,4.00,0.100000,0.008720,0.600000,0.100000,0.991457,0.100000,0.050000
54024,5.00,0.100000,0.009256,0.600000,0.000000,0.991250,0.100000,0.050000
54025,6.00,0.100000,0.011292,0.600000,0.000000,0.991028,0.100000,0.050000
54026,7.00,0.100000,0.014526,0.700000,0.000000,0.989293,0.100000,0.050000
54027,8.00,0.200000,0.013384,0.700000,0.100000,0.987719,0.200000,0.100000
54028,9.00,0.300000,0.016286,0.600000,0.100000,0.989454,0.300000,0.150000
54029,10.00,0.400000,0.014658,0.600000,0.100000,0.989454,0.400000,0.200000
54030,11.00,0.400000,0.014867,0.600000,0.000000,0.989454,0.400000,0.200000
54031,12.00,0.400000,0.016592,0.600000,0.000000,0.991580,0.400000,0.200000
54032,13.00,0.400000,0.020017,0.600000,0.000000,0.989454,0.400000,0.200000
54033,14.00,0.400000,0.021067,0.600000,0.000000,0.987719,0.400000,0.200000
54034,15.00,0.400000,0.022292,0.600000,0.000000,0.987719,0.400000,0.200000
54035,16.00,0.454545,0.020401,0.545455,0.090909,0.986351,0.454545,0.227273
54036,17.00,0.416667,0.020499,0.583333,0.000000,0.984616,0.416667,0.208333
54037,19.00,0.461538,0.019714,0.538462,0.076923,0.987346,0.461538,0.230769
54038,20.00,0.428571,0.019545,0.571429,0.000000,0.972883,0.428571,0.214286
54039,21.00,0.428571,0.021447,0.571429,0.000000,0.970982,0.428571,0.214286
54040,22.00,0.500000,0.022161,0.500000,0.071429,0.968252,0.500000,0.250000
54041,23.00,0.466667,0.023317,0.533333,0.000000,0.969569,0.466667,0.233333
54042,24.00,0.466667,0.025602,0.533333,0.000000,0.971175,0.466667,0.233333
54043,25.00,0.533333,0.041285,0.466667,0.066667,0.953982,0.533333,0.266667
54044,26.00,0.562500,0.039955,0.437500,0.062500,0.953982,0.562500,0.281250
54045,27.00,0.562500,0.041045,0.437500,0.000000,0.956712,0.562500,0.281250
54046,28.00,0.529412,0.040189,0.470588,0.000000,0.951528,0.529412,0.264706
54047,29.00,0.500000,0.045682,0.500000,0.000000,0.954081,0.500000,0.250000
54048,30.00,0.500000,0.046112,0.500000,0.000000,0.952955,0.500000,0.250000
54049,31.00,0.500000,0.047781,0.500000,0.000000,0.958704,0.500000,0.250000
54050,32.00,0.555556,0.048892,0.444444,0.055556,0.958704,0.555556,0.277778
54051,33.00,0.578947,0.049701,0.421053,0.052632,0.958415,0.578947,0.289474
54052,34.00,0.631579,0.066845,0.368421,0.052632,0.938584,0.631579,0.315789
54053,35.00,0.600000,0.064453,0.400000,0.000000,0.928668,0.600000,0.300000
54054,36.00,0.619048,0.062717,0.380952,0.047619,0.923839,0.619048,0.309524
54055,37.00,0.619048,0.064015,0.380952,0.000000,0.910747,0.619048,0.309524
54056,38.00,0.608696,0.058922,0.391304,0.043478,0.904524,0.608696,0.304348
54057,39.00,0.608696,0.059562,0.391304,0.000000,0.886986,0.608696,0.304348
54058,40.00,0.608696,0.061722,0.391304,0.000000,0.886986,0.608696,0.304348
54059,41.00,0.583333,0.061088,0.416667,0.000000,0.891192,0.583333,0.291667
54060,42.00,0.625000,0.067160,0.375000,0.041667,0.910700,0.625000,0.312500
54061,43.00,0.640000,0.064604,0.360000,0.040000,0.918350,0.640000,0.320000
54062,44.00,0.640000,0.065974,0.360000,0.000000,0.927803,0.640000,0.320000
54063,45.00,0.640000,0.068168,0.360000,0.000000,0.916220,0.640000,0.320000
54064,46.00,0.680000,0.070108,0.320000,0.040000,0.925681,0.680000,0.340000
54065,47.00,0.692308,0.068181,0.307692,0.038462,0.925681,0.692308,0.346154
54066,48.00,0.692308,0.071750,0.307692,0.000000,0.931811,0.692308,0.346154
54067,49.00,0.692308,0.072134,0.307692,0.000000,0.931811,0.692308,0.346154
54068,50.00,0.692308,0.074221,0.307692,0.000000,0.936903,0.692308,0.346154
54069,51.00,0.692308,0.076106,0.307692,0.000000,0.936282,0.692308,0.346154
54070,52.00,0.730769,0.077250,0.269231,0.038462,0.946423,0.730769,0.365385
54071,53.00,0.730769,0.079808,0.269231,0.000000,0.946423,0.730769,0.365385
54072,54.00,0.730769,0.080202,0.269231,0.000000,0.937983,0.730769,0.365385
54073,55.00,0.730769,0.080202,0.269231,0.000000,0.934713,0.730769,0.365385
54074,56.00,0.769231,0.082944,0.230769,0.038462,0.925430,0.769231,0.384615
54075,57.00,0.769231,0.084079,0.230769,0.000000,0.918460,0.769231,0.384615
54076,58.00,0.740741,0.081317,0.259259,0.000000,0.933760,0.740741,0.370370
54077,59.00,0.689655,0.075928,0.310345,0.000000,0.932335,0.689655,0.344828
54078,60.00,0.689655,0.076298,0.310345,0.000000,0.925681,0.689655,0.344828
54079,61.00,0.689655,0.076772,0.310345,0.000000,0.938774,0.689655,0.344828
54080,62.00,0.700000,0.075871,0.300000,0.033333,0.947033,0.700000,0.350000
54081,63.00,0.700000,0.077188,0.300000,0.000000,0.933262,0.700000,0.350000
54082,64.00,0.774194,0.075020,0.225806,0.096774,0.933262,0.774194,0.387097
54083,65.00,0.750000,0.073557,0.250000,0.000000,0.931597,0.750000,0.375000
54084,66.00,0.727273,0.074017,0.272727,0.000000,0.949113,0.727273,0.363636
54085,67.00,0.735294,0.071862,0.264706,0.029412,0.959085,0.735294,0.367647
54086,68.00,0.735294,0.072334,0.264706,0.000000,0.964763,0.735294,0.367647
54087,69.00,0.722222,0.069658,0.277778,0.027778,0.972607,0.722222,0.361111
54088,70.00,0.684211,0.066080,0.263158,0.000000,0.979830,0.684211,0.342105
54089,71.00,0.666667,0.065886,0.256410,0.000000,0.980401,0.666667,0.333333
54090,72.00,0.666667,0.066717,0.256410,0.000000,0.977071,0.666667,0.333333
54091,73.00,0.675000,0.065955,0.250000,0.025000,0.978723,0.675000,0.337500
54092,74.00,0.700000,0.067007,0.250000,0.025000,0.979886,0.700000,0.350000
54093,75.00,0.700000,0.068574,0.250000,0.000000,0.970699,0.700000,0.350000
54094,76.00,0.700000,0.070113,0.250000,0.000000,0.979514,0.700000,0.350000
54095,77.00,0.682927,0.069726,0.243902,0.000000,0.983961,0.682927,0.341463
54096,78.00,0.682927,0.073573,0.243902,0.000000,0.964058,0.682927,0.341463
54097,79.00,0.707317,0.073817,0.243902,0.024390,0.964058,0.707317,0.353659
54098,80.00,0.690476,0.074748,0.238095,0.000000,0.973917,0.690476,0.345238
54099,81.00,0.714286,0.079849,0.238095,0.023810,0.980456,0.714286,0.357143
54100,82.00,0.714286,0.082574,0.238095,0.000000,0.985886,0.714286,0.357143
54101,83.00,0.714286,0.083093,0.238095,0.000000,0.984292,0.714286,0.357143
54102,84.00,0.738095,0.084295,0.238095,0.023810,0.989899,0.738095,0.369048
54103,85.00,0.761905,0.084997,0.238095,0.023810,0.987546,0.761905,0.380952
54104,86.00,0.744186,0.087488,0.232558,0.000000,0.989280,0.744186,0.372093
54105,87.00,0.727273,0.085932,0.227273,0.000000,0.994530,0.727273,0.363636
54106,88.00,0.711111,0.088042,0.222222,0.000000,0.991940,0.711111,0.355556
54107,89.00,0.711111,0.089687,0.222222,0.000000,0.992043,0.711111,0.355556
54108,90.00,0.711111,0.090342,0.222222,0.000000,0.998426,0.711111,0.355556
54109,91.00,0.711111,0.090437,0.222222,0.000000,0.996097,0.711111,0.355556
54110,92.00,0.711111,0.103076,0.222222,0.000000,0.996097,0.711111,0.355556
54111,93.00,0.711111,0.103498,0.222222,0.000000,0.997002,0.711111,0.355556
54112,94.00,0.733333,0.106261,0.222222,0.022222,0.997430,0.733333,0.366667
54113,95.00,0.755556,0.108070,0.222222,0.022222,0.987090,0.755556,0.377778
54114,96.00,0.755556,0.110297,0.222222,0.000000,0.991692,0.755556,0.377778
54115,97.00,0.755556,0.111770,0.222222,0.000000,0.983376,0.755556,0.377778
54116,98.00,0.782609,0.110340,0.217391,0.043478,0.976971,0.782609,0.391304
54117,99.00,0.765957,0.112484,0.212766,0.000000,0.976414,0.765957,0.382979
54118,100.00,0.750000,0.110141,0.208333,0.000000,0.974651,0.750000,0.375000
54119,1.00,0.000000,0.000000,0.500000,0.000000,0.974651,0.000000,0.000000
54120,3.00,0.000000,0.003708,0.600000,0.000000,0.974651,0.000000,0.000000
54121,4.00,0.100000,0.003613,0.600000,0.100000,0.974651,0.100000,0.050000
54122,5.00,0.100000,0.005494,0.600000,0.000000,0.973544,0.100000,0.050000
54123,7.00,0.100000,0.005207,0.700000,0.000000,0.973778,0.100000,0.050000
54124,8.00,0.100000,0.006101,0.800000,0.000000,0.957264,0.100000,0.050000
54125,9.00,0.200000,0.012697,0.700000,0.100000,0.958510,0.200000,0.100000
54126,10.00,0.300000,0.011678,0.700000,0.100000,0.956157,0.300000,0.150000
54127,11.00,0.300000,0.011887,0.700000,0.000000,0.953486,0.300000,0.150000
54128,12.00,0.300000,0.011962,0.700000,0.000000,0.951851,0.300000,0.150000
54129,13.00,0.300000,0.012737,0.700000,0.000000,0.958045,0.300000,0.150000
54130,15.00,0.400000,0.016412,0.600000,0.100000,0.952964,0.400000,0.200000
54131,16.00,0.454545,0.014920,0.545455,0.090909,0.952964,0.454545,0.227273
54132,17.00,0.416667,0.013807,0.583333,0.000000,0.956742,0.416667,0.208333
54133,19.00,0.384615,0.014518,0.615385,0.000000,0.959969,0.384615,0.192308
54134,20.00,0.357143,0.014720,0.642857,0.000000,0.958499,0.357143,0.178571
54135,21.00,0.357143,0.015908,0.642857,0.000000,0.957526,0.357143,0.178571
54136,22.00,0.428571,0.017890,0.571429,0.071429,0.956099,0.428571,0.214286
54137,23.00,0.400000,0.018047,0.600000,0.000000,0.963943,0.400000,0.200000
54138,24.00,0.400000,0.018614,0.600000,0.000000,0.964932,0.400000,0.200000
54139,25.00,0.400000,0.019214,0.600000,0.000000,0.976775,0.400000,0.200000
54140,26.00,0.375000,0.020217,0.625000,0.000000,0.976775,0.375000,0.187500
54141,27.00,0.437500,0.022080,0.562500,0.062500,0.981081,0.437500,0.218750
54142,28.00,0.470588,0.022604,0.529412,0.058824,0.981081,0.470588,0.235294
54143,29.00,0.444444,0.028293,0.555556,0.000000,0.980398,0.444444,0.222222
54144,30.00,0.444444,0.031054,0.555556,0.000000,0.976598,0.444444,0.222222
54145,31.00,0.444444,0.031709,0.555556,0.000000,0.973787,0.444444,0.222222
54146,32.00,0.444444,0.033889,0.555556,0.000000,0.976981,0.444444,0.222222
54147,33.00,0.526316,0.032632,0.473684,0.105263,0.981239,0.526316,0.263158
54148,34.00,0.526316,0.033513,0.473684,0.000000,0.985072,0.526316,0.263158
54149,35.00,0.550000,0.034860,0.450000,0.050000,0.984167,0.550000,0.275000
54150,36.00,0.523810,0.037982,0.476190,0.000000,0.982543,0.523810,0.261905
54151,37.00,0.523810,0.041232,0.476190,0.000000,0.980200,0.523810,0.261905
54152,38.00,0.521739,0.038060,0.434783,0.043478,0.973522,0.521739,0.260870
54153,39.00,0.521739,0.038515,0.434783,0.000000,0.970165,0.521739,0.260870
54154,40.00,0.565217,0.039897,0.434783,0.043478,0.971478,0.565217,0.282609
54155,41.00,0.541667,0.039280,0.416667,0.000000,0.975950,0.541667,0.270833
54156,42.00,0.583333,0.042078,0.416667,0.041667,0.975950,0.583333,0.291667
54157,43.00,0.560000,0.041135,0.400000,0.000000,0.978692,0.560000,0.280000
54158,44.00,0.560000,0.041535,0.400000,0.000000,0.974768,0.560000,0.280000
54159,45.00,0.560000,0.042215,0.400000,0.000000,0.977327,0.560000,0.280000
54160,46.00,0.600000,0.044685,0.400000,0.040000,0.980057,0.600000,0.300000
54161,47.00,0.615385,0.043294,0.384615,0.038462,0.980600,0.615385,0.307692
54162,48.00,0.615385,0.044138,0.384615,0.000000,0.980600,0.615385,0.307692
54163,49.00,0.653846,0.049436,0.346154,0.038462,0.970211,0.653846,0.326923
54164,50.00,0.692308,0.052558,0.307692,0.038462,0.967108,0.692308,0.346154
54165,51.00,0.692308,0.057558,0.307692,0.000000,0.973013,0.692308,0.346154
54166,52.00,0.692308,0.057627,0.307692,0.000000,0.957976,0.692308,0.346154
54167,53.00,0.730769,0.058300,0.269231,0.038462,0.957976,0.730769,0.365385
54168,54.00,0.730769,0.058684,0.269231,0.000000,0.957976,0.730769,0.365385
54169,55.00,0.730769,0.058829,0.269231,0.000000,0.957210,0.730769,0.365385
54170,56.00,0.769231,0.059529,0.230769,0.038462,0.954673,0.769231,0.384615
54171,57.00,0.769231,0.061163,0.230769,0.000000,0.954480,0.769231,0.384615
54172,58.00,0.777778,0.058991,0.222222,0.037037,0.954480,0.777778,0.388889
54173,59.00,0.724138,0.055142,0.275862,0.000000,0.954480,0.724138,0.362069
54174,60.00,0.724138,0.055511,0.275862,0.000000,0.953004,0.724138,0.362069
54175,61.00,0.724138,0.055511,0.275862,0.000000,0.953004,0.724138,0.362069
54176,62.00,0.700000,0.054553,0.300000,0.000000,0.951761,0.700000,0.350000
54177,63.00,0.700000,0.057053,0.300000,0.000000,0.953074,0.700000,0.350000
54178,64.00,0.741935,0.075672,0.258065,0.064516,0.964980,0.741935,0.370968
54179,65.00,0.750000,0.074245,0.250000,0.031250,0.964980,0.750000,0.375000
54180,66.00,0.727273,0.073162,0.272727,0.000000,0.954506,0.727273,0.363636
54181,67.00,0.705882,0.072672,0.294118,0.000000,0.961950,0.705882,0.352941
54182,68.00,0.705882,0.074156,0.294118,0.000000,0.967585,0.705882,0.352941
54183,69.00,0.694444,0.070752,0.277778,0.027778,0.967585,0.694444,0.347222
54184,70.00,0.657895,0.067696,0.263158,0.000000,0.961285,0.657895,0.328947
54185,71.00,0.666667,0.067056,0.256410,0.025641,0.958691,0.666667,0.333333
54186,72.00,0.666667,0.068703,0.256410,0.000000,0.966034,0.666667,0.333333
54187,73.00,0.650000,0.067735,0.250000,0.000000,0.966034,0.650000,0.325000
54188,74.00,0.650000,0.067843,0.250000,0.000000,0.966876,0.650000,0.325000
54189,75.00,0.650000,0.069405,0.250000,0.000000,0.972318,0.650000,0.325000
54190,76.00,0.675000,0.070693,0.250000,0.025000,0.976719,0.675000,0.337500
54191,77.00,0.658537,0.069804,0.243902,0.000000,0.968628,0.658537,0.329268
54192,78.00,0.682927,0.071833,0.243902,0.024390,0.965309,0.682927,0.341463
54193,79.00,0.707317,0.071943,0.243902,0.024390,0.962823,0.707317,0.353659
54194,80.00,0.690476,0.075254,0.238095,0.000000,0.962823,0.690476,0.345238
54195,81.00,0.690476,0.077409,0.238095,0.000000,0.967160,0.690476,0.345238
54196,82.00,0.690476,0.080843,0.238095,0.000000,0.950251,0.690476,0.345238
54197,83.00,0.690476,0.081385,0.238095,0.000000,0.950251,0.690476,0.345238
54198,84.00,0.690476,0.082183,0.238095,0.000000,0.948534,0.690476,0.345238
54199,85.00,0.690476,0.087760,0.238095,0.000000,0.931343,0.690476,0.345238
54200,86.00,0.697674,0.087503,0.232558,0.023256,0.941444,0.697674,0.348837
54201,87.00,0.681818,0.086196,0.227273,0.000000,0.947078,0.681818,0.340909
54202,88.00,0.688889,0.087873,0.222222,0.022222,0.937847,0.688889,0.344444
54203,89.00,0.688889,0.091889,0.222222,0.000000,0.941513,0.688889,0.344444
54204,90.00,0.688889,0.092967,0.222222,0.000000,0.943071,0.688889,0.344444
54205,91.00,0.688889,0.093325,0.222222,0.000000,0.937847,0.688889,0.344444
54206,92.00,0.733333,0.095564,0.222222,0.044444,0.937558,0.733333,0.366667
54207,93.00,0.733333,0.119179,0.222222,0.000000,0.938496,0.733333,0.366667
54208,94.00,0.733333,0.119868,0.222222,0.000000,0.928065,0.733333,0.366667
54209,95.00,0.733333,0.120907,0.222222,0.000000,0.939379,0.733333,0.366667
54210,96.00,0.733333,0.123240,0.222222,0.000000,0.927771,0.733333,0.366667
54211,97.00,0.733333,0.123896,0.222222,0.000000,0.933734,0.733333,0.366667
54212,98.00,0.739130,0.122541,0.217391,0.021739,0.941907,0.739130,0.369565
54213,99.00,0.723404,0.123858,0.212766,0.000000,0.951996,0.723404,0.361702
54214,100.00,0.708333,0.121486,0.208333,0.000000,0.957981,0.708333,0.354167
54215,1.00,0.000000,0.000000,0.500000,0.000000,0.957981,0.000000,0.000000
