DP_Index,Episode,Timestamp,Agent_Count,Type
3637,980,42.80,2,conflict
3638,981,0.00,4,simultaneous
3639,982,0.00,4,simultaneous
3640,982,34.62,3,conflict
3641,982,37.62,2,conflict
3642,982,41.58,2,conflict
3643,982,47.10,2,conflict
3644,982,48.05,2,conflict
3645,983,0.00,4,simultaneous
3646,984,0.00,4,simultaneous
3647,985,0.00,4,simultaneous
3648,985,28.98,3,conflict
3649,985,40.05,2,conflict
3650,986,0.00,4,simultaneous
3651,986,5.38,3,conflict
3652,986,15.28,2,conflict
3653,987,0.00,4,simultaneous
3654,987,38.68,3,conflict
3655,988,0.00,4,simultaneous
3656,988,9.05,3,conflict
3657,989,0.00,4,simultaneous
3658,989,7.15,3,conflict
3659,989,8.53,2,conflict
3660,989,30.80,2,conflict
3661,990,0.00,4,simultaneous
3662,990,11.28,3,conflict
3663,990,30.82,2,conflict
3664,990,38.10,2,conflict
3665,991,0.00,4,simultaneous
3666,991,17.62,3,conflict
3667,992,0.00,4,simultaneous
3668,992,7.40,3,conflict
3669,992,8.97,2,conflict
3670,992,27.57,2,conflict
3671,992,28.57,2,conflict
3672,993,0.00,4,simultaneous
3673,994,0.00,4,simultaneous
3674,994,19.27,3,conflict
3675,994,24.05,2,conflict
3676,994,29.05,2,conflict
3677,994,32.75,2,conflict
3678,994,34.27,2,conflict
3679,995,0.00,4,simultaneous
3680,996,0.00,4,simultaneous
3681,996,25.40,3,conflict
3682,997,0.00,4,simultaneous
3683,997,10.28,3,conflict
3684,997,43.58,2,conflict
3685,997,48.75,2,conflict
3686,998,0.00,4,simultaneous
3687,999,0.00,4,simultaneous
3688,999,7.38,3,conflict
3689,999,14.75,2,conflict
3690,999,30.80,2,conflict
3691,999,40.27,2,conflict
3692,999,43.27,2,conflict
3693,1000,0.00,4,simultaneous
3694,1000,17.23,3,conflict
3695,1000,30.40,2,conflict
3696,1000,30.80,2,conflict
3697,1001,0.00,4,simultaneous
3698,1001,15.75,3,conflict
3699,1001,22.98,2,conflict
3700,1002,0.00,4,simultaneous
3701,1002,13.97,3,conflict
3702,1003,0.00,4,simultaneous
3703,1003,21.27,3,conflict
3704,1003,48.10,2,conflict
3705,1004,0.00,4,simultaneous
3706,1004,14.82,3,conflict
3707,1004,20.10,2,conflict
3708,1004,27.82,2,conflict
3709,1004,30.27,2,conflict
3710,1005,0.00,4,simultaneous
3711,1005,9.28,3,conflict
3712,1005,15.62,2,conflict
3713,1005,17.93,2,conflict
3714,1005,34.10,2,conflict
3715,1005,36.40,2,conflict
3716,1006,0.00,4,simultaneous
3717,1007,0.00,4,simultaneous
3718,1007,7.48,3,conflict
3719,1007,11.62,2,conflict
3720,1007,12.93,2,conflict
3721,1007,16.50,2,conflict
3722,1007,24.27,2,conflict
3723,1007,30.27,2,conflict
3724,1007,46.82,2,conflict
3725,1008,0.00,4,simultaneous
3726,1008,2.58,2,simultaneous
3727,1008,28.40,2,conflict
3728,1008,30.40,2,conflict
3729,1008,37.98,2,conflict
3730,1009,0.00,4,simultaneous
3731,1009,12.57,3,conflict
3732,1009,20.05,2,conflict
3733,1009,22.05,2,conflict
3734,1010,0.00,4,simultaneous
3735,1010,27.80,3,conflict
3736,1010,32.23,2,conflict
3737,1010,33.82,2,conflict
3738,1011,0.00,4,simultaneous
3739,1011,8.18,3,conflict
3740,1011,33.05,2,conflict
3741,1011,33.62,2,conflict
3742,1011,35.10,2,conflict
3743,1011,39.05,2,conflict
3744,1011,41.45,2,conflict
3745,1011,42.10,2,conflict
3746,1012,0.00,4,simultaneous
3747,1012,20.80,3,conflict
3748,1013,0.00,4,simultaneous
3749,1013,48.98,3,conflict
3750,1014,0.00,4,simultaneous
3751,1015,0.00,4,simultaneous
3752,1015,10.80,3,conflict
3753,1015,34.75,2,conflict
3754,1016,0.00,4,simultaneous
3755,1016,29.75,3,conflict
3756,1016,32.27,2,conflict
3757,1016,44.05,2,conflict
3758,1016,48.82,2,conflict
3759,1017,0.00,4,simultaneous
3760,1017,9.22,3,conflict
3761,1017,10.75,2,simultaneous
3762,1017,49.58,2,conflict
3763,1018,0.00,4,simultaneous
3764,1019,0.00,4,simultaneous
3765,1019,11.28,3,conflict
3766,1019,37.98,2,conflict
3767,1020,0.00,4,simultaneous
3768,1020,14.28,3,conflict
3769,1020,41.80,2,conflict
3770,1021,0.00,4,simultaneous
3771,1021,5.40,3,conflict
3772,1021,39.10,2,simultaneous
3773,1021,45.10,2,conflict
3774,1022,0.00,4,simultaneous
3775,1023,0.00,4,simultaneous
3776,1023,16.62,3,conflict
3777,1024,0.00,4,simultaneous
3778,1024,15.62,3,conflict
3779,1024,20.82,2,conflict
3780,1024,39.98,2,conflict
3781,1024,42.98,2,conflict
3782,1025,0.00,4,simultaneous
3783,1025,15.82,3,conflict
3784,1025,28.57,2,conflict
3785,1025,30.62,2,conflict
3786,1025,30.68,2,conflict
3787,1025,31.27,2,conflict
3788,1025,33.10,2,conflict
3789,1025,34.10,2,conflict
3790,1025,44.98,2,simultaneous
3791,1026,0.00,4,simultaneous
3792,1026,26.80,3,conflict
3793,1026,29.27,2,conflict
3794,1027,0.00,4,simultaneous
3795,1027,6.40,3,conflict
3796,1027,18.62,2,conflict
3797,1027,21.98,2,conflict
3798,1027,28.75,2,conflict
3799,1027,29.95,2,conflict
3800,1027,36.57,2,conflict
3801,1027,39.15,2,conflict
3802,1028,0.00,4,simultaneous
3803,1028,12.97,3,conflict
3804,1028,48.98,2,conflict
3805,1029,0.00,4,simultaneous
3806,1029,29.10,3,conflict
3807,1029,32.10,2,conflict
3808,1029,43.05,2,conflict
3809,1030,0.00,4,simultaneous
3810,1030,8.53,3,conflict
3811,1030,33.27,2,conflict
3812,1030,33.75,2,conflict
3813,1031,0.00,4,simultaneous
3814,1032,0.00,4,simultaneous
3815,1032,15.28,3,conflict
3816,1032,29.82,2,conflict
3817,1032,32.10,2,conflict
3818,1032,42.92,2,conflict
3819,1032,47.10,2,conflict
3820,1033,0.00,4,simultaneous
3821,1034,0.00,4,simultaneous
3822,1034,5.05,3,conflict
3823,1034,17.40,2,conflict
3824,1035,0.00,4,simultaneous
3825,1035,9.97,3,conflict
3826,1035,12.97,2,conflict
3827,1035,38.98,2,conflict
3828,1036,0.00,4,simultaneous
3829,1036,9.97,3,conflict
3830,1036,11.40,2,conflict
3831,1036,45.58,2,conflict
3832,1037,0.00,4,simultaneous
3833,1037,19.82,3,conflict
3834,1037,22.27,2,conflict
3835,1037,26.82,2,conflict
3836,1037,28.27,2,conflict
3837,1037,29.10,2,simultaneous
3838,1037,32.10,2,conflict
3839,1038,0.00,4,simultaneous
3840,1038,42.67,3,conflict
3841,1038,46.62,2,simultaneous
3842,1038,48.05,2,conflict
3843,1039,0.00,4,simultaneous
3844,1040,0.00,4,simultaneous
3845,1040,6.95,3,conflict
3846,1040,8.05,2,conflict
3847,1040,8.53,2,conflict
3848,1040,10.05,2,conflict
3849,1040,24.98,2,conflict
3850,1041,0.00,4,simultaneous
3851,1041,28.62,3,conflict
3852,1042,0.00,4,simultaneous
3853,1042,16.27,3,conflict
3854,1042,23.57,2,conflict
3855,1042,40.10,2,conflict
3856,1042,44.68,2,conflict
3857,1043,0.00,4,simultaneous
3858,1043,33.75,3,conflict
3859,1043,34.27,2,conflict
3860,1043,39.27,2,conflict
3861,1043,44.05,2,conflict
3862,1044,0.00,4,simultaneous
3863,1044,8.28,3,conflict
3864,1044,22.23,2,conflict
3865,1044,26.10,2,conflict
3866,1044,34.10,2,conflict
3867,1044,41.23,2,conflict
3868,1044,43.05,2,conflict
3869,1044,45.82,2,conflict
3870,1045,0.00,4,simultaneous
3871,1045,20.93,3,conflict
3872,1046,0.00,4,simultaneous
3873,1046,32.92,3,conflict
3874,1046,49.58,2,conflict
3875,1047,0.00,4,simultaneous
3876,1047,22.10,3,conflict
3877,1047,41.05,2,conflict
3878,1047,43.05,2,conflict
3879,1048,0.00,4,simultaneous
3880,1048,14.65,3,conflict
3881,1048,16.75,2,conflict
3882,1048,42.10,2,conflict
3883,1048,43.40,2,conflict
3884,1049,0.00,4,simultaneous
3885,1049,44.82,3,conflict
3886,1050,0.00,4,simultaneous
3887,1050,47.25,3,conflict
3888,1051,0.00,4,simultaneous
3889,1051,34.82,3,conflict
3890,1052,0.00,4,simultaneous
3891,1052,10.75,3,conflict
3892,1053,0.00,4,simultaneous
3893,1053,12.55,3,conflict
3894,1053,13.85,2,conflict
3895,1053,19.80,2,conflict
3896,1053,32.27,2,conflict
3897,1053,39.80,2,conflict
3898,1054,0.00,4,simultaneous
3899,1054,11.62,3,conflict
3900,1054,27.40,2,conflict
3901,1055,0.00,4,simultaneous
3902,1055,40.68,3,conflict
3903,1056,0.00,4,simultaneous
3904,1057,0.00,4,simultaneous
3905,1057,8.82,3,conflict
3906,1057,18.82,2,conflict
3907,1057,22.05,2,conflict
3908,1057,24.05,2,conflict
3909,1057,38.82,2,conflict
3910,1058,0.00,4,simultaneous
3911,1058,15.40,3,conflict
3912,1058,17.40,2,conflict
3913,1058,39.05,2,conflict
3914,1059,0.00,4,simultaneous
3915,1059,38.15,3,conflict
3916,1059,44.10,2,conflict
3917,1060,0.00,4,simultaneous
3918,1060,23.75,3,conflict
3919,1060,25.05,2,conflict
3920,1060,27.32,2,conflict
3921,1061,0.00,4,simultaneous
3922,1061,5.58,3,conflict
3923,1061,25.27,2,conflict
3924,1061,28.50,2,conflict
3925,1061,41.82,2,conflict
3926,1061,45.75,2,conflict
3927,1062,0.00,4,simultaneous
3928,1062,20.62,3,conflict
3929,1063,0.00,4,simultaneous
3930,1063,9.22,3,conflict
3931,1063,24.98,2,conflict
3932,1063,25.80,2,conflict
3933,1063,42.98,2,conflict
3934,1064,0.00,4,simultaneous
3935,1064,21.57,3,conflict
3936,1064,46.40,2,conflict
3937,1065,0.00,4,simultaneous
3938,1065,30.10,3,conflict
3939,1065,33.10,2,conflict
3940,1065,40.10,2,simultaneous
3941,1066,0.00,4,simultaneous
3942,1066,17.62,3,conflict
3943,1067,0.00,4,simultaneous
3944,1067,12.90,3,conflict
3945,1068,0.00,4,simultaneous
3946,1068,9.57,3,conflict
3947,1068,16.82,2,conflict
3948,1068,27.57,2,simultaneous
3949,1068,27.57,2,conflict
3950,1068,30.82,2,conflict
3951,1068,46.05,2,conflict
3952,1068,48.05,2,conflict
3953,1069,0.00,4,simultaneous
3954,1069,18.27,3,conflict
3955,1069,44.82,2,conflict
3956,1070,0.00,4,simultaneous
3957,1070,7.22,3,conflict
3958,1070,12.75,2,conflict
3959,1070,20.27,2,conflict
3960,1070,33.10,2,conflict
3961,1071,0.00,4,simultaneous
3962,1072,0.00,4,simultaneous
3963,1072,7.05,3,conflict
3964,1072,11.80,2,conflict
3965,1073,0.00,4,simultaneous
3966,1073,21.27,3,conflict
3967,1073,29.82,2,conflict
3968,1074,0.00,4,simultaneous
3969,1074,8.75,3,conflict
3970,1074,8.88,2,conflict
3971,1074,16.10,2,conflict
3972,1074,19.10,2,conflict
3973,1074,35.60,2,conflict
3974,1074,39.75,2,conflict
3975,1074,43.10,2,conflict
3976,1075,0.00,4,simultaneous
3977,1075,14.82,3,conflict
3978,1075,14.97,2,conflict
3979,1075,19.05,2,conflict
3980,1075,20.75,2,simultaneous
3981,1075,20.75,2,conflict
3982,1075,25.75,2,conflict
3983,1075,29.10,2,conflict
3984,1075,49.98,2,conflict
3985,1076,0.00,4,simultaneous
3986,1076,44.75,3,conflict
3987,1077,0.00,4,simultaneous
3988,1078,0.00,4,simultaneous
3989,1078,4.58,3,conflict
3990,1079,0.00,4,simultaneous
3991,1079,30.75,3,conflict
3992,1079,32.75,2,conflict
3993,1080,0.00,4,simultaneous
3994,1080,34.10,3,conflict
3995,1080,38.98,2,conflict
3996,1081,0.00,4,simultaneous
3997,1081,5.58,3,conflict
3998,1081,21.75,2,conflict
3999,1081,27.75,2,conflict
4000,1082,0.00,4,simultaneous
4001,1082,19.75,3,conflict
4002,1082,43.68,2,conflict
4003,1083,0.00,4,simultaneous
4004,1083,21.27,3,conflict
4005,1083,42.40,2,conflict
4006,1084,0.00,4,simultaneous
4007,1085,0.00,4,simultaneous
4008,1085,6.22,3,conflict
4009,1085,23.80,2,conflict
4010,1085,45.10,2,conflict
4011,1086,0.00,4,simultaneous
4012,1086,35.27,3,conflict
4013,1087,0.00,4,simultaneous
4014,1087,4.05,3,conflict
4015,1087,10.05,2,conflict
4016,1087,31.10,2,conflict
4017,1087,36.98,2,conflict
4018,1088,0.00,4,simultaneous
4019,1088,10.05,3,conflict
4020,1088,22.93,2,conflict
4021,1089,0.00,4,simultaneous
4022,1089,42.68,3,conflict
4023,1089,44.23,2,conflict
4024,1089,45.75,2,conflict
4025,1089,48.82,2,conflict
4026,1090,0.00,4,simultaneous
4027,1090,13.97,3,conflict
4028,1090,16.82,2,conflict
4029,1090,22.82,2,conflict
4030,1090,24.82,2,conflict
4031,1090,48.58,2,conflict
4032,1091,0.00,4,simultaneous
4033,1091,19.80,3,conflict
4034,1091,24.27,2,conflict
4035,1091,27.27,2,conflict
4036,1091,42.23,2,conflict
4037,1092,0.00,4,simultaneous
4038,1092,16.10,3,conflict
4039,1093,0.00,4,simultaneous
4040,1093,9.28,3,conflict
4041,1093,9.75,2,conflict
4042,1093,12.28,2,conflict
4043,1093,15.75,2,conflict
4044,1093,19.82,2,conflict
4045,1093,45.10,2,conflict
4046,1093,49.10,2,conflict
4047,1094,0.00,4,simultaneous
4048,1094,7.13,3,conflict
4049,1094,12.82,2,conflict
4050,1094,47.27,2,conflict
4051,1095,0.00,4,simultaneous
4052,1095,19.40,3,conflict
4053,1095,24.40,2,conflict
4054,1095,27.10,2,conflict
4055,1095,35.75,2,conflict
4056,1095,42.32,2,conflict
4057,1096,0.00,4,simultaneous
4058,1096,43.80,3,conflict
4059,1097,0.00,4,simultaneous
4060,1097,21.27,3,conflict
4061,1097,27.62,2,conflict
4062,1098,0.00,4,simultaneous
4063,1098,16.27,3,conflict
4064,1098,17.82,2,conflict
4065,1099,0.00,4,simultaneous
4066,1099,25.82,3,conflict
4067,1100,0.00,4,simultaneous
4068,1100,7.30,3,conflict
4069,1100,41.27,2,conflict
4070,1101,0.00,4,simultaneous
4071,1101,13.28,3,conflict
4072,1101,15.75,2,conflict
4073,1101,38.82,2,conflict
4074,1102,0.00,4,simultaneous
4075,1102,30.23,3,conflict
4076,1102,32.62,2,conflict
4077,1102,36.05,2,conflict
4078,1103,0.00,4,simultaneous
4079,1103,11.93,3,conflict
4080,1103,14.82,2,conflict
4081,1103,39.40,2,conflict
4082,1104,0.00,4,simultaneous
4083,1104,12.97,3,conflict
4084,1105,0.00,4,simultaneous
4085,1105,11.40,3,conflict
4086,1106,0.00,4,simultaneous
4087,1106,21.38,3,conflict
4088,1106,41.15,2,simultaneous
4089,1106,49.23,2,conflict
4090,1107,0.00,4,simultaneous
4091,1107,46.92,3,conflict
4092,1107,49.10,2,conflict
4093,1108,0.00,4,simultaneous
4094,1108,12.10,3,conflict
4095,1108,40.75,2,conflict
4096,1108,42.75,2,conflict
4097,1108,44.58,2,conflict
4098,1108,47.58,2,conflict
4099,1109,0.00,4,simultaneous
4100,1109,49.10,3,conflict
4101,1110,0.00,4,simultaneous
4102,1110,6.58,2,simultaneous
4103,1110,46.75,2,conflict
4104,1111,0.00,4,simultaneous
4105,1111,25.05,3,conflict
4106,1111,36.75,2,conflict
4107,1112,0.00,4,simultaneous
4108,1112,28.57,3,conflict
4109,1113,0.00,4,simultaneous
4110,1113,24.82,3,conflict
4111,1113,28.03,2,conflict
4112,1113,30.85,2,conflict
4113,1113,38.40,2,conflict
4114,1113,49.10,2,conflict
4115,1114,0.00,4,simultaneous
4116,1114,9.57,3,conflict
4117,1114,10.62,2,conflict
4118,1114,46.75,2,conflict
4119,1114,49.92,2,conflict
4120,1115,0.00,4,simultaneous
4121,1115,7.13,3,conflict
4122,1115,9.57,2,conflict
4123,1116,0.00,4,simultaneous
4124,1117,0.00,4,simultaneous
4125,1117,13.62,3,conflict
4126,1117,17.10,2,conflict
4127,1117,19.05,2,conflict
4128,1118,0.00,4,simultaneous
4129,1118,24.10,3,conflict
4130,1118,27.10,2,conflict
4131,1118,48.62,2,conflict
4132,1119,0.00,4,simultaneous
4133,1119,9.15,3,conflict
4134,1119,10.75,2,conflict
4135,1119,25.82,2,conflict
4136,1120,0.00,4,simultaneous
4137,1120,6.22,3,conflict
4138,1120,8.05,2,conflict
4139,1120,17.82,2,conflict
4140,1120,24.05,2,conflict
4141,1120,41.05,2,conflict
4142,1121,0.00,4,simultaneous
4143,1121,4.68,3,conflict
4144,1121,5.90,2,conflict
4145,1121,7.12,2,conflict
4146,1121,15.22,2,conflict
4147,1122,0.00,4,simultaneous
4148,1122,12.05,3,conflict
4149,1122,13.10,2,conflict
4150,1122,43.80,2,conflict
4151,1123,0.00,4,simultaneous
4152,1123,7.13,3,conflict
4153,1123,42.40,2,conflict
4154,1124,0.00,4,simultaneous
4155,1124,4.05,3,conflict
4156,1124,13.05,2,conflict
4157,1124,37.62,2,conflict
4158,1124,42.75,2,conflict
4159,1125,0.00,4,simultaneous
4160,1125,7.28,3,conflict
4161,1125,8.10,2,conflict
4162,1125,13.10,2,conflict
4163,1126,0.00,4,simultaneous
4164,1126,5.92,3,conflict
4165,1126,7.22,2,conflict
4166,1126,17.40,2,conflict
4167,1126,18.27,2,conflict
4168,1126,18.85,2,conflict
4169,1127,0.00,4,simultaneous
4170,1127,6.92,3,conflict
4171,1127,32.58,2,conflict
4172,1127,36.80,2,conflict
4173,1128,0.00,4,simultaneous
4174,1128,14.10,3,conflict
4175,1128,42.10,2,conflict
4176,1129,0.00,4,simultaneous
4177,1129,5.22,3,conflict
4178,1130,0.00,4,simultaneous
4179,1130,40.80,3,conflict
4180,1130,46.62,2,conflict
4181,1131,0.00,4,simultaneous
4182,1131,20.82,3,conflict
4183,1132,0.00,4,simultaneous
4184,1132,7.05,3,conflict
4185,1132,8.10,2,simultaneous
4186,1132,10.22,2,conflict
4187,1132,39.05,2,conflict
4188,1132,41.05,2,conflict
4189,1133,0.00,4,simultaneous
4190,1133,6.22,3,conflict
4191,1133,16.93,2,conflict
4192,1134,0.00,4,simultaneous
4193,1134,12.28,3,conflict
4194,1134,15.80,2,conflict
4195,1135,0.00,4,simultaneous
4196,1135,13.07,3,conflict
4197,1135,29.75,2,conflict
4198,1135,29.80,2,conflict
4199,1135,41.15,2,conflict
4200,1136,0.00,4,simultaneous
4201,1136,21.62,3,conflict
4202,1136,26.82,2,conflict
4203,1136,40.62,2,conflict
4204,1136,42.44,2,conflict
4205,1136,49.40,2,conflict
4206,1137,0.00,4,simultaneous
4207,1137,10.57,3,conflict
4208,1137,23.98,2,conflict
4209,1137,35.75,2,conflict
4210,1138,0.00,4,simultaneous
4211,1138,14.28,3,conflict
4212,1138,17.27,2,conflict
4213,1138,36.23,2,conflict
4214,1139,0.00,4,simultaneous
4215,1139,6.05,3,conflict
4216,1139,8.57,2,conflict
4217,1139,20.80,2,conflict
4218,1140,0.00,4,simultaneous
4219,1140,7.12,3,conflict
4220,1140,10.10,2,conflict
4221,1140,18.40,2,conflict
4222,1140,46.82,2,conflict
4223,1141,0.00,4,simultaneous
4224,1141,10.05,3,conflict
4225,1141,14.15,2,conflict
4226,1141,16.45,2,conflict
4227,1142,0.00,4,simultaneous
4228,1142,26.82,3,conflict
4229,1142,49.27,2,conflict
4230,1143,0.00,4,simultaneous
4231,1143,41.10,3,conflict
4232,1143,46.05,2,conflict
4233,1144,0.00,4,simultaneous
4234,1144,10.82,3,conflict
4235,1145,0.00,4,simultaneous
4236,1145,15.52,3,conflict
4237,1145,24.98,2,simultaneous
4238,1145,28.15,2,conflict
4239,1145,30.93,2,conflict
4240,1145,44.82,2,conflict
4241,1145,45.27,2,conflict
4242,1146,0.00,4,simultaneous
4243,1146,6.05,3,conflict
4244,1146,8.57,2,simultaneous
4245,1146,17.85,2,conflict
4246,1146,19.75,2,conflict
4247,1146,25.64,2,conflict
4248,1146,31.68,2,conflict
4249,1146,34.82,2,conflict
4250,1146,49.82,2,conflict
4251,1147,0.00,4,simultaneous
4252,1147,44.40,3,conflict
4253,1147,44.80,2,conflict
4254,1148,0.00,4,simultaneous
4255,1149,0.00,4,simultaneous
4256,1149,17.40,3,conflict
4257,1150,0.00,4,simultaneous
4258,1150,9.75,3,conflict
4259,1150,11.40,2,conflict
4260,1150,12.05,2,conflict
4261,1150,14.05,2,conflict
4262,1150,23.05,2,conflict
4263,1150,44.57,2,conflict
4264,1150,47.80,2,conflict
4265,1151,0.00,4,simultaneous
4266,1151,15.40,3,conflict
4267,1151,44.80,2,conflict
4268,1152,0.00,4,simultaneous
4269,1152,16.82,3,conflict
4270,1152,21.10,2,conflict
4271,1152,34.55,2,conflict
4272,1153,0.00,4,simultaneous
4273,1153,38.82,2,simultaneous
4274,1154,0.00,4,simultaneous
4275,1154,13.75,2,simultaneous
4276,1154,13.75,2,conflict
4277,1155,0.00,4,simultaneous
4278,1155,12.05,3,conflict
4279,1155,14.82,2,conflict
4280,1155,16.80,2,conflict
4281,1155,26.98,2,conflict
4282,1155,46.58,2,conflict
4283,1156,0.00,4,simultaneous
4284,1157,0.00,4,simultaneous
4285,1157,10.62,3,conflict
4286,1158,0.00,4,simultaneous
4287,1158,9.15,3,conflict
4288,1158,44.05,2,conflict
4289,1158,47.10,2,conflict
4290,1158,49.05,2,conflict
4291,1159,0.00,4,simultaneous
4292,1160,0.00,4,simultaneous
4293,1160,14.22,3,conflict
4294,1160,20.40,2,conflict
4295,1161,0.00,4,simultaneous
4296,1161,9.57,3,conflict
4297,1161,10.05,2,conflict
4298,1162,0.00,4,simultaneous
4299,1162,11.28,3,conflict
4300,1162,14.28,2,conflict
4301,1162,38.27,2,conflict
4302,1163,0.00,4,simultaneous
4303,1163,2.05,2,simultaneous
4304,1163,4.05,2,conflict
4305,1163,30.98,2,conflict
4306,1163,46.75,2,simultaneous
4307,1164,0.00,4,simultaneous
4308,1164,6.10,3,conflict
4309,1165,0.00,4,simultaneous
4310,1165,5.75,3,conflict
4311,1165,38.40,2,conflict
4312,1165,39.27,2,conflict
4313,1165,40.75,2,simultaneous
4314,1165,48.10,2,conflict
4315,1166,0.00,4,simultaneous
4316,1167,0.00,4,simultaneous
4317,1167,13.62,3,conflict
4318,1167,22.27,2,conflict
4319,1168,0.00,4,simultaneous
4320,1168,5.73,3,conflict
4321,1168,7.58,2,conflict
4322,1168,35.27,2,conflict
4323,1168,38.86,2,conflict
4324,1169,0.00,4,simultaneous
4325,1169,12.82,3,conflict
4326,1169,16.40,2,conflict
4327,1169,37.98,2,conflict
4328,1169,41.80,2,conflict
4329,1170,0.00,4,simultaneous
4330,1170,4.68,3,conflict
4331,1170,11.05,2,conflict
4332,1171,0.00,4,simultaneous
4333,1171,18.27,3,conflict
4334,1171,29.10,2,simultaneous
4335,1171,33.23,2,conflict
4336,1171,34.80,2,conflict
4337,1172,0.00,4,simultaneous
4338,1172,10.28,3,conflict
4339,1172,11.10,2,conflict
4340,1172,17.62,2,conflict
4341,1172,23.80,2,conflict
4342,1172,41.92,2,conflict
4343,1172,46.05,2,conflict
4344,1173,0.00,4,simultaneous
4345,1173,18.05,3,conflict
4346,1173,27.80,2,conflict
4347,1173,29.82,2,conflict
4348,1174,0.00,4,simultaneous
4349,1174,11.80,3,conflict
4350,1174,25.62,2,conflict
4351,1175,0.00,4,simultaneous
4352,1176,0.00,4,simultaneous
4353,1176,10.22,3,conflict
4354,1176,11.10,2,conflict
4355,1176,12.75,2,conflict
4356,1176,34.80,2,conflict
4357,1176,44.75,2,conflict
4358,1177,0.00,4,simultaneous
4359,1177,8.28,3,conflict
4360,1177,19.82,2,conflict
4361,1177,37.75,2,simultaneous
4362,1177,43.10,2,conflict
4363,1178,0.00,4,simultaneous
4364,1178,8.22,3,conflict
4365,1179,0.00,4,simultaneous
4366,1179,21.05,3,conflict
4367,1179,42.27,2,conflict
4368,1179,45.27,2,conflict
4369,1180,0.00,4,simultaneous
4370,1180,49.10,3,conflict
4371,1181,0.00,4,simultaneous
4372,1181,8.35,3,conflict
4373,1181,10.05,2,conflict
4374,1181,10.93,2,conflict
4375,1182,0.00,4,simultaneous
4376,1182,4.67,3,conflict
4377,1182,23.05,2,conflict
4378,1183,0.00,4,simultaneous
4379,1183,6.08,3,conflict
4380,1183,8.05,2,conflict
4381,1183,28.10,2,conflict
4382,1183,33.80,2,conflict
4383,1184,0.00,4,simultaneous
4384,1185,0.00,4,simultaneous
4385,1185,31.80,3,conflict
4386,1186,0.00,4,simultaneous
4387,1186,20.82,3,conflict
4388,1186,32.80,2,conflict
4389,1187,0.00,4,simultaneous
4390,1187,19.98,3,conflict
4391,1187,24.75,2,conflict
4392,1188,0.00,4,simultaneous
4393,1188,16.57,3,conflict
4394,1188,29.10,2,conflict
4395,1188,29.82,2,conflict
4396,1188,33.67,2,conflict
4397,1188,38.98,2,conflict
4398,1188,49.62,2,conflict
4399,1189,0.00,4,simultaneous
4400,1189,7.58,3,conflict
4401,1190,0.00,4,simultaneous
4402,1190,2.58,2,simultaneous
4403,1190,6.40,2,conflict
4404,1190,8.57,2,conflict
4405,1190,43.92,2,simultaneous
4406,1190,46.75,2,conflict
4407,1190,47.53,2,conflict
4408,1190,49.80,2,conflict
4409,1191,0.00,4,simultaneous
4410,1191,21.27,3,conflict
4411,1191,41.10,2,conflict
4412,1191,44.80,2,conflict
4413,1192,0.00,4,simultaneous
4414,1192,15.40,3,conflict
4415,1192,29.05,2,conflict
4416,1193,0.00,4,simultaneous
4417,1193,9.40,3,conflict
4418,1193,21.27,2,conflict
4419,1193,21.82,2,conflict
4420,1193,28.82,2,conflict
4421,1193,29.57,2,conflict
4422,1194,0.00,4,simultaneous
4423,1194,8.22,3,conflict
4424,1194,37.05,2,conflict
4425,1195,0.00,4,simultaneous
4426,1195,30.98,2,simultaneous
4427,1196,0.00,4,simultaneous
4428,1196,20.05,3,conflict
4429,1196,21.75,2,conflict
4430,1197,0.00,4,simultaneous
4431,1197,19.40,3,conflict
4432,1197,21.40,2,conflict
4433,1197,31.62,2,conflict
4434,1197,41.62,2,conflict
4435,1197,44.62,2,conflict
4436,1198,0.00,4,simultaneous
4437,1198,17.40,3,conflict
4438,1198,36.62,2,conflict
4439,1198,46.05,2,conflict
4440,1199,0.00,4,simultaneous
4441,1199,5.82,2,simultaneous
4442,1199,8.97,2,simultaneous
4443,1199,20.82,2,conflict
4444,1199,24.82,2,conflict
4445,1200,0.00,4,simultaneous
4446,1200,8.75,3,conflict
4447,1200,17.27,2,conflict
4448,1201,0.00,4,simultaneous
4449,1201,25.80,3,conflict
4450,1201,34.80,2,conflict
4451,1202,0.00,4,simultaneous
4452,1202,6.97,3,conflict
4453,1202,26.80,2,conflict
4454,1203,0.00,4,simultaneous
4455,1203,15.82,3,conflict
4456,1204,0.00,4,simultaneous
4457,1204,4.15,3,conflict
4458,1205,0.00,4,simultaneous
4459,1205,16.98,3,conflict
4460,1205,24.57,2,conflict
4461,1205,27.10,2,conflict
4462,1205,46.80,2,conflict
4463,1206,0.00,4,simultaneous
4464,1206,4.58,3,conflict
4465,1206,6.40,2,conflict
4466,1206,8.75,2,simultaneous
4467,1206,18.57,2,conflict
4468,1206,43.27,2,conflict
4469,1207,0.00,4,simultaneous
4470,1207,11.57,3,conflict
4471,1208,0.00,4,simultaneous
4472,1208,29.05,3,conflict
4473,1208,42.58,2,simultaneous
4474,1208,42.58,2,conflict
4475,1208,42.58,2,conflict
4476,1209,0.00,4,simultaneous
4477,1209,13.78,3,conflict
4478,1209,42.92,2,simultaneous
4479,1209,42.92,2,conflict
4480,1209,42.98,2,conflict
